"player_id","_c1"
"mallohe01","0"
"malloji01","10"
"malloju01","1"
"mallole01","48"
"malloma01","3"
"mallosh01","19"
"malmbha01","25"
"malonbi01","78"
"malonch01","0"
"malonch02","0"
"maloned01","17"
"malonfe01","59"
"malonji01","8"
"malonjo01","1"
"malonle01","17"
"malonma01","2"
"malonma02","1"
"malonpa01","9"
"malonpa02","12"
"malonse01","0"
"maloypa01","0"
"maltzgo01","2"
"malzofr01","90"
"mamaual01","13"
"mancufr01","39"
"mancugu01","55"
"mandaca01","2"
"mandeha01","1"
"mangaji01","2"
"mangima01","2"
"manguan01","37"
"manguge01","2"
"mangule01","2"
"mangupe01","84"
"maniocl01","25"
"mankoph01","28"
"manloch01","1"
"mannfr01","85"
"mannga01","1"
"mannich01","0"
"mannida01","0"
"mannier01","0"
"mannija01","78"
"manniji01","68"
"manniji02","0"
"manniri01","73"
"manniru01","7"
"manniti01","49"
"mannji01","0"
"mannjo01","0"
"mannke01","2"
"mannle01","74"
"mannodo01","2"
"manonju01","0"
"manonra01","NULL"
"manrifr01","43"
"mansejo01","17"
"mansemi01","90"
"manseto01","49"
"manshje01","0"
"mansklo01","0"
"mantema01","0"
"mantife01","69"
"mantlmi01","132"
"mantoje01","31"
"manueba01","0"
"manuech01","14"
"manueje01","10"
"manuemo01","1"
"manuero01","0"
"manusfr01","6"
"manushe01","121"
"manvidi01","0"
"manwaki01","48"
"manzajo01","0"
"manzara01","0"
"manzeto01","17"
"mapelro01","0"
"mapescl01","60"
"mapleho01","6"
"mappege01","2"
"marakpa01","1"
"marange01","0"
"maranra01","115"
"marbefi01","9"
"marbewa01","0"
"marchph01","8"
"marcujo01","13"
"marcush01","4"
"marenle01","0"
"margojo01","1"
"maricju01","13"
"marinjh01","0"
"marioda01","4"
"marioma01","70"
"mariore01","2"
"marisro01","132"
"markani01","106"
"markedu01","1"
"marklcl01","1"
"marklge01","2"
"marlodi01","1"
"marmoca01","3"
"marniha01","12"
"marolfr01","0"
"maronlo01","0"
"marotmi01","1"
"marqubo01","9"
"marqugo01","5"
"marquis01","NULL"
"marquja01","10"
"marquje01","0"
"marquji01","0"
"marqulu01","19"
"marquol01","4"
"marquro01","0"
"marquru01","14"
"marrech01","6"
"marreco01","7"
"marreel01","63"
"marreor01","10"
"marriwi01","39"
"marrle01","110"
"marrobu01","2"
"marsaar01","59"
"marsed01","9"
"marshbi01","1"
"marshch01","0"
"marshcu01","2"
"marshda01","32"
"marshdo01","19"
"marshdo02","33"
"marshfr01","44"
"marshja01","0"
"marshji01","39"
"marshjo01","2"
"marshke01","0"
"marshma01","55"
"marshmi01","3"
"marshmi02","72"
"marshru01","4"
"marshse01","3"
"marshto01","13"
"marshwi01","102"
"marsolo01","29"
"marsosa01","NULL"
"martean01","21"
"marteda01","0"
"martedo01","1"
"martevi01","0"
"martial01","2"
"martial02","NULL"
"martial03","101"
"martian01","0"
"martiba01","13"
"martiba02","0"
"martibi01","0"
"martibi02","76"
"martibu01","27"
"martica01","64"
"martica02","44"
"martica03","0"
"martich01","32"
"marticr01","0"
"martida01","85"
"martide01","8"
"martido01","3"
"martido02","2"
"martied01","121"
"martife01","42"
"martife02","11"
"martifr01","5"
"martifr02","2"
"martige01","1"
"martigr01","2"
"martihe01","102"
"martihe02","2"
"martija01","30"
"martija02","0"
"martijc01","26"
"martijd01","3"
"martijd02","29"
"martije01","74"
"martijo01","18"
"martijo02","2"
"martijo03","0"
"martijo04","20"
"martijo05","2"
"martijo06","0"
"martijo07","2"
"martile01","2"
"martilu01","0"
"martilu02","7"
"martima01","34"
"martima02","48"
"martimi01","1"
"martimi02","25"
"martimo01","12"
"martino01","30"
"martios01","8"
"martipa01","1"
"martipa02","0"
"martipa03","1"
"martipe01","122"
"martipe02","5"
"martipe03","1"
"martiph01","27"
"martira01","0"
"martira02","6"
"martira03","48"
"martire01","4"
"martiro01","0"
"martiru01","87"
"martisa01","17"
"martish01","4"
"martisi01","5"
"martisp01","5"
"martist01","63"
"martite01","34"
"martiti01","0"
"martiti02","96"
"martito01","10"
"martito02","0"
"martivi01","82"
"martiwe01","0"
"martiwi01","NULL"
"martybo01","25"
"martyjo01","60"
"martzga01","0"
"martzra01","6"
"marzajo01","20"
"masaoon01","0"
"mashocl01","23"
"mashoda01","55"
"masiph01","55"
"maskrha01","0"
"maskrle01","54"
"masonch01","5"
"masonde01","1"
"masondo01","43"
"masoner01","0"
"masonha01","0"
"masonji01","41"
"masonmi01","1"
"masonro01","1"
"massago01","2"
"massebi01","7"
"massemi01","12"
"masseni01","0"
"massero01","20"
"masteda01","21"
"masteju01","0"
"mastepa01","0"
"mastewa01","0"
"mastewa02","8"
"mastnto01","0"
"mastrda01","0"
"matafr01","0"
"matarle01","0"
"matavi01","8"
"matchto01","25"
"mateohe01","29"
"mateoju01","0"
"mateoju02","1"
"mateoma01","0"
"mateoru01","32"
"mathebo01","46"
"mathech01","15"
"matheed01","118"
"mathegr01","5"
"mathehe01","0"
"mathejo01","10"
"mathejo02","20"
"mathemi01","43"
"mathene01","58"
"mathete01","2"
"mathetj01","0"
"mathica01","2"
"mathido01","0"
"mathije01","35"
"mathiji01","12"
"mathiro01","0"
"mathisc01","0"
"matiajo01","7"
"matlajo01","10"
"matosfr01","1"
"matosju01","19"
"matoslu01","70"
"matosos01","0"
"matospa01","0"
"matrada01","1"
"matsuda01","0"
"matsuhi01","109"
"matsuka01","84"
"matteal01","8"
"mattecv01","0"
"matteed01","2"
"mattetr01","4"
"matthbo01","1"
"matthda01","0"
"matthga01","101"
"matthga02","102"
"matthjo01","0"
"matthmi01","2"
"matthry01","0"
"matthst01","24"
"matthwi01","1"
"matthwi02","52"
"mattibo01","30"
"mattido01","117"
"mattiea01","0"
"mattimi01","22"
"mattira01","14"
"mattiwa01","45"
"mattocl01","0"
"mattoji01","11"
"matulri01","1"
"matusbr01","0"
"matusle01","40"
"matuzha01","0"
"mauchge01","23"
"mauckha01","2"
"mauerjo01","98"
"maulal01","37"
"mauldma01","3"
"maunedi01","5"
"mauner01","1"
"maupiha01","0"
"maureda01","0"
"maurero01","1"
"maurira01","0"
"mauroca01","19"
"mauseti01","1"
"mavisbo01","0"
"maxcybr01","NULL"
"maxiela01","0"
"maxvida01","51"
"maxwebe01","0"
"maxwech01","96"
"maxweja01","14"
"maxweju01","16"
"mayayu01","0"
"maybejo01","95"
"maybejo02","37"
"maybica01","82"
"maybu01","0"
"mayca01","83"
"mayda01","96"
"mayda02","1"
"mayde01","62"
"mayele01","96"
"mayered01","49"
"mayered02","1"
"mayerer01","10"
"mayersa01","5"
"mayerwa01","7"
"mayespa01","1"
"mayja01","6"
"mayje01","26"
"mayle01","87"
"maylu01","3"
"maymi01","47"
"maynabu01","43"
"maynach01","1"
"maynebr01","39"
"mayoed01","76"
"mayoja01","13"
"maypi01","59"
"mayru01","3"
"maysal01","23"
"maysc01","0"
"maysca01","18"
"maysema01","0"
"maysjo01","1"
"maysoed01","9"
"mayswi01","130"
"mazalu01","7"
"mazerbi01","71"
"mazzavi01","0"
"mazzeme01","33"
"mazzile01","82"
"mcadaja01","0"
"mcafebi01","2"
"mcaleja01","33"
"mcaleji01","97"
"mcallbi01","3"
"mcallsp01","45"
"mcanaer01","6"
"mcanaji01","22"
"mcandja01","NULL"
"mcandji01","6"
"mcanupa01","9"
"mcartdi01","0"
"mcatebu01","34"
"mcauldi01","95"
"mcaulge01","0"
"mcaulik01","10"
"mcavoge01","0"
"mcavoto01","0"
"mcavowi01","14"
"mcbeaal01","5"
"mcbeepr01","0"
"mcbetma01","0"
"mcbrial01","94"
"mcbriba01","82"
"mcbridi01","57"
"mcbrige01","58"
"mcbrijo01","0"
"mcbrike01","9"
"mcbrima01","0"
"mcbripe01","2"
"mcbrito01","38"
"mccabbi01","10"
"mccabdi01","0"
"mccabjo01","1"
"mccabra01","0"
"mccabsw01","3"
"mccabti01","2"
"mccaf01","0"
"mccafha01","23"
"mccafsp01","1"
"mccahbi01","8"
"mccalbr01","2"
"mccaldu01","3"
"mccalla01","1"
"mccalwi01","1"
"mccamra01","0"
"mccanbr01","68"
"mccanem01","15"
"mccange01","2"
"mccanja01","47"
"mccaral01","53"
"mccarar01","2"
"mccarbi01","1"
"mccarbi02","0"
"mccarbi03","28"
"mccarbr01","0"
"mccarda01","36"
"mccarfr01","17"
"mccargr01","0"
"mccarja01","108"
"mccarje01","0"
"mccarjo01","12"
"mccarjo02","3"
"mccarjo03","55"
"mccarle01","20"
"mccarro01","0"
"mccarti01","68"
"mccarto01","137"
"mccarto02","3"
"mccarto03","NULL"
"mccaski01","0"
"mccatst01","0"
"mccaual01","63"
"mccaubi01","0"
"mccauji01","5"
"mccaupa01","14"
"mccheha01","9"
"mcclajo01","4"
"mcclape01","2"
"mcclasc01","7"
"mcclebi01","131"
"mccleha01","67"
"mccleje01","0"
"mccleky01","3"
"mcclell01","47"
"mcclemi01","0"
"mcclepa01","0"
"mccleza01","0"
"mcclo01","1"
"mcclobi01","0"
"mccloji01","0"
"mcclojo01","2"
"mcclubo01","1"
"mccluha01","1"
"mccluha02","1"
"mcclula01","0"
"mccluse01","2"
"mccolal01","2"
"mcconam01","77"
"mcconge01","14"
"mcconra01","0"
"mcconsa01","1"
"mcconsa02","0"
"mccoobi01","1"
"mccorba01","87"
"mccorbi01","0"
"mccordo01","0"
"mccorfr01","99"
"mccorha01","21"
"mccorje01","41"
"mccorji01","45"
"mccorji02","0"
"mccormi01","28"
"mccormi02","52"
"mccormi03","8"
"mccormo01","68"
"mccosba01","123"
"mccovwi01","103"
"mccoyar01","0"
"mccoybe01","86"
"mccoymi01","26"
"mccrale01","2"
"mccraqu01","77"
"mccraro01","8"
"mccrato01","55"
"mccreed01","0"
"mccrefr01","1"
"mccreto01","87"
"mccrewa01","40"
"mccrobo01","0"
"mccuefr01","0"
"mcculch01","2"
"mcculcl01","41"
"mcculla01","4"
"mcculpa01","0"
"mcculph01","0"
"mccurha01","34"
"mccurje01","0"
"mccutan01","94"
"mccutda01","1"
"mcdanli01","7"
"mcdante01","3"
"mcdanvo01","0"
"mcdavra01","2"
"mcderjo01","3"
"mcdermi01","7"
"mcdermi02","12"
"mcdermi03","11"
"mcderre01","2"
"mcdersa01","0"
"mcderte01","2"
"mcdevda01","4"
"mcdilal01","0"
"mcdonbe01","0"
"mcdonda01","3"
"mcdonda02","40"
"mcdondo01","3"
"mcdoned01","1"
"mcdoned02","70"
"mcdonha01","1"
"mcdonja01","9"
"mcdonja02","47"
"mcdonja03","3"
"mcdonji01","11"
"mcdonji02","0"
"mcdonji03","5"
"mcdonji04","6"
"mcdonjo01","1"
"mcdonjo02","4"
"mcdonjo03","35"
"mcdonke01","3"
"mcdonte01","32"
"mcdoo01","1"
"mcdoude01","1"
"mcdougi01","87"
"mcdouma01","3"
"mcdousa01","0"
"mcdowja01","NULL"
"mcdowod01","105"
"mcdowro01","1"
"mcdowsa01","5"
"mcelrch01","2"
"mcelrji01","3"
"mcelvpr01","22"
"mcelwle01","9"
"mcelyfr01","2"
"mcenawi01","0"
"mcevolo01","4"
"mcewijo01","65"
"mcfadba01","2"
"mcfadgu01","1"
"mcfadle01","3"
"mcfaral01","2"
"mcfarch01","2"
"mcfarch02","8"
"mcfarda01","6"
"mcfared01","65"
"mcfarhe01","83"
"mcfarho01","0"
"mcfarmo01","0"
"mcfaror01","16"
"mcfetja01","4"
"mcgafan01","1"
"mcgafpa01","17"
"mcgahed01","2"
"mcganam01","9"
"mcganda01","99"
"mcgarch01","94"
"mcgarda01","0"
"mcgarji01","0"
"mcgeaja01","84"
"mcgeami01","71"
"mcgeebi01","5"
"mcgeeco01","0"
"mcgeeda01","0"
"mcgeeda02","2"
"mcgeefr01","0"
"mcgeeja01","0"
"mcgeepa01","4"
"mcgeewi01","114"
"mcgehca01","70"
"mcgehke01","NULL"
"mcgehpa01","0"
"mcghebi01","27"
"mcgheed01","36"
"mcgilbi01","0"
"mcgilbi02","0"
"mcgiljo01","0"
"mcgilra01","0"
"mcgilwi01","18"
"mcginda01","3"
"mcginfr01","0"
"mcgingu01","8"
"mcginji01","0"
"mcginjo01","21"
"mcginju01","20"
"mcginru01","2"
"mcginti01","13"
"mcglike01","0"
"mcgloji01","6"
"mcglojo01","22"
"mcgloly01","6"
"mcglopa01","0"
"mcglyst01","8"
"mcgovar01","1"
"mcgowbe01","62"
"mcgowdu01","1"
"mcgowmi01","0"
"mcgrabo01","4"
"mcgraho01","0"
"mcgrajo01","156"
"mcgrajo02","0"
"mcgrato01","0"
"mcgratu01","3"
"mcgresc01","0"
"mcgresl01","0"
"mcgrifr01","100"
"mcgrima01","0"
"mcgrite01","10"
"mcgucjo01","2"
"mcgui01","0"
"mcguibi01","2"
"mcguide01","89"
"mcguiji01","4"
"mcguijo01","25"
"mcguimi01","2"
"mcguiry01","22"
"mcguito01","5"
"mcgunbi01","22"
"mcgwima01","130"
"mchalbo01","5"
"mchalji01","9"
"mchaljo01","10"
"mchalma01","5"
"mchenau01","92"
"mchenva01","3"
"mcilrva01","0"
"mcilvir01","17"
"mcilwst01","0"
"mcinnst01","83"
"mcintfr01","1"
"mcintha01","16"
"mcintjo01","6"
"mcintma01","105"
"mcintti01","7"
"mcivoot01","11"
"mcjamdo01","12"
"mckaiar01","7"
"mckaiha01","9"
"mckayco01","7"
"mckayda01","59"
"mckayre01","0"
"mckeaed01","131"
"mckecbi01","107"
"mckeefr01","2"
"mckeeji01","13"
"mckeeji02","0"
"mckeere01","18"
"mckeero01","1"
"mckeewa01","1"
"mckeiti01","1"
"mckeljo01","26"
"mckelru01","33"
"mckened01","19"
"mckenki01","5"
"mckenli01","4"
"mckenmi01","17"
"mckeoda01","38"
"mckeojo01","NULL"
"mckeola01","29"
"mckinal01","75"
"mckinbo01","0"
"mckinri01","35"
"mcknije01","19"
"mckniji01","6"
"mcknito01","1"
"mclaide01","10"
"mclaned01","0"
"mclarar01","2"
"mclarpo01","16"
"mclauba01","43"
"mclaubo01","0"
"mclauby01","NULL"
"mclaufr01","17"
"mclauja01","3"
"mclauji01","3"
"mclauji02","0"
"mclaujo01","0"
"mclauju01","0"
"mclauki01","1"
"mclaupa01","0"
"mclaura01","2"
"mclauto01","49"
"mclauwa01","1"
"mcleaal01","0"
"mcleala01","35"
"mcleama01","0"
"mclelwa01","0"
"mclemma01","105"
"mclemma02","0"
"mcleoji01","20"
"mcleora01","1"
"mclisca01","8"
"mclouna01","113"
"mcmacsa01","1"
"mcmahdo01","0"
"mcmahdo02","2"
"mcmahja01","21"
"mcmahja02","0"
"mcmahsa01","31"
"mcmakjo01","3"
"mcmanfr01","3"
"mcmanji01","3"
"mcmanjo01","0"
"mcmanma01","108"
"mcmanpa01","0"
"mcmatji01","0"
"mcmicgr01","0"
"mcmilbi01","20"
"mcmilge01","4"
"mcmilno01","77"
"mcmilro01","86"
"mcmilto01","24"
"mcmilto02","0"
"mcmulfr01","35"
"mcmulge01","2"
"mcmulhu01","5"
"mcmuljo01","61"
"mcmulke01","83"
"mcmurcr01","4"
"mcnabca01","0"
"mcnabed01","11"
"mcnaier01","87"
"mcnalda01","14"
"mcnalmi01","42"
"mcnambo01","0"
"mcnamdi01","3"
"mcnamge01","3"
"mcnamji01","6"
"mcnamti01","7"
"mcnamto01","0"
"mcnaugo01","1"
"mcneaha01","1"
"mcnearu01","5"
"mcneeea01","84"
"mcneeje01","10"
"mcneino01","0"
"mcnerje01","39"
"mcnicbr01","0"
"mcniced01","3"
"mcnulbi01","0"
"mcnulpa01","70"
"mcparfr01","1"
"mcphebi01","139"
"mcpheda01","29"
"mcphejo01","0"
"mcquahe01","0"
"mcquaje01","2"
"mcquama01","1"
"mcquemi01","3"
"mcquemo01","64"
"mcquige01","4"
"mcquige02","101"
"mcquigl01","40"
"mcquihu01","9"
"mcraebr01","111"
"mcraeha01","104"
"mcraeno01","0"
"mcrem01","0"
"mcreyke01","89"
"mcshape01","5"
"mcsortr01","12"
"mcswepa01","2"
"mctamji01","140"
"mctigbi01","2"
"mcveyca01","91"
"mcveyge01","2"
"mcweedo01","5"
"mcwilbi01","0"
"mcwilla01","6"
"meachbo01","70"
"meachru01","0"
"meadch01","9"
"meadobr01","6"
"meadojo01","0"
"meadole01","11"
"meadolo01","5"
"meadoru01","0"
"meadsda01","1"
"meakige01","6"
"meanepa01","0"
"mearach01","2"
"mearepa01","66"
"mearsch01","NULL"
"mechegi01","1"
"mecirji01","0"
"meddebr01","0"
"medeira01","0"
"medicdo01","3"
"medinlu01","10"
"medinra01","1"
"medlekr01","2"
"medliir01","0"
"medvisc01","0"
"medwijo01","132"
"meegape01","6"
"meehabi01","0"
"meekda01","3"
"meekero01","4"
"meekev01","0"
"meekijo01","28"
"meekssa01","10"
"meeleph01","0"
"meersru01","1"
"meeto01","1"
"meierda01","18"
"meierdu01","32"
"meinehe01","6"
"meinewa01","1"
"meinkbo01","0"
"meinkfr01","28"
"meistge01","9"
"meistjo01","35"
"meistka01","1"
"meixemo01","0"
"mejiaje01","1"
"mejiami01","10"
"mejiaro01","82"
"mejiaro02","31"
"mejiasa01","16"
"melanma01","0"
"meledu01","1"
"melenfr01","2"
"melenjo01","1"
"melenlu01","35"
"melesa01","71"
"melhuad01","23"
"melilke01","0"
"melilsk01","88"
"mellajo01","1"
"mellobi01","4"
"meloajo01","0"
"meloapa01","30"
"meloju01","0"
"meltest01","1"
"meltobi01","83"
"meltocl01","7"
"meltoda01","0"
"meltoru01","4"
"melusmi01","47"
"melvibo01","31"
"menchke01","71"
"mendead01","0"
"mendeca01","3"
"mendedo01","11"
"mendoca01","6"
"mendolu01","0"
"mendoma01","27"
"mendomi01","2"
"mendomi02","0"
"mendora01","0"
"menecfr01","82"
"menefjo01","24"
"menento01","0"
"menhapa01","0"
"menkede01","82"
"menosmi01","80"
"mensoed01","19"
"menzete01","0"
"meolami01","0"
"meoliru01","36"
"mercahe01","0"
"mercaor01","10"
"mercehe01","7"
"merceja01","0"
"mercejo01","0"
"mercejo02","0"
"mercelu01","10"
"mercema01","NULL"
"merceor01","83"
"mercewi01","73"
"merchan01","1"
"merckke01","5"
"meredcl01","0"
"merensp01","1"
"merewar01","0"
"meridro01","0"
"merklfr01","82"
"merlolo01","28"
"merribi01","32"
"merribr01","NULL"
"merried01","14"
"merrige01","4"
"merrihe01","3"
"merriji01","7"
"merrijo01","0"
"merrill01","44"
"merrill02","2"
"mersoja01","41"
"mertesa01","100"
"mertzji01","3"
"merulle01","53"
"merulma01","19"
"mesajo01","1"
"mesnest01","53"
"mesorde01","5"
"messean01","12"
"messebo01","18"
"messebu01","0"
"messera01","0"
"messito01","0"
"metcaal01","2"
"metcami01","0"
"metcato01","0"
"metcatr01","25"
"methasc01","6"
"methebu01","72"
"metivde01","3"
"metkoca01","94"
"metroch01","18"
"metzgbu01","1"
"metzgro01","84"
"metziwi01","1"
"metzlal01","87"
"metzle01","4"
"meulehe01","37"
"meusebo01","104"
"meuseir01","102"
"meyerbe01","76"
"meyerbi01","9"
"meyerbo01","1"
"meyerbr01","0"
"meyerch01","60"
"meyerch02","17"
"meyerda01","75"
"meyerda02","0"
"meyerdr01","1"
"meyerdu01","71"
"meyerge01","10"
"meyerhe01","2"
"meyerja01","2"
"meyerjo01","22"
"meyerle01","65"
"meyerle02","1"
"meyerlo01","1"
"meyerru01","6"
"meyersc01","1"
"miadiba01","NULL"
"micelda01","0"
"micelmi01","2"
"michaca01","73"
"michach01","0"
"michage01","42"
"michaja01","77"
"michajo01","0"
"michajo02","1"
"michara01","10"
"mickeed01","1"
"mickegl01","0"
"mickoka01","0"
"middlja01","2"
"middlji01","2"
"middljo01","0"
"midkidi01","1"
"midkiez01","22"
"mielkga01","NULL"
"mientdo01","77"
"mierked01","6"
"mieskma01","46"
"miggila01","7"
"mihaljo01","15"
"mijarjo01","0"
"mikkepe01","2"
"mikloha01","0"
"miksied01","61"
"milacbo01","0"
"milancl01","109"
"milanho01","8"
"milbola01","40"
"milchmi01","NULL"
"milesaa01","75"
"milesca01","1"
"milesde01","49"
"milesdo01","2"
"milesji01","0"
"mileymi01","17"
"mileywa01","1"
"militsa01","NULL"
"miljujo01","7"
"millafe01","100"
"millafr01","0"
"millake01","83"
"millean01","1"
"millebe01","0"
"millebi01","0"
"millebi02","90"
"millebi03","0"
"millebi04","3"
"millebo01","3"
"millebo02","5"
"millebo03","2"
"millebo04","2"
"millebr01","22"
"millech01","0"
"millech02","4"
"millech03","0"
"milleco01","9"
"millecy01","8"
"milleda01","21"
"milleda02","50"
"milledo01","103"
"milledo02","82"
"milledo03","69"
"milledu01","103"
"milledu02","17"
"milledy01","0"
"milleed01","2"
"milleed02","9"
"milleed03","78"
"milleed04","29"
"milleel01","43"
"milleel02","3"
"millefr01","2"
"millefr02","4"
"millege01","6"
"milleha01","74"
"milleha02","1"
"millehu01","51"
"milleja01","0"
"milleja02","6"
"milleja03","NULL"
"milleja04","5"
"milleji01","3"
"milleji02","0"
"millejo01","4"
"millejo02","46"
"millejo03","3"
"millejo04","3"
"millejo05","5"
"milleju01","0"
"milleke01","57"
"milleke02","4"
"milleko01","2"
"milleku01","1"
"millela01","0"
"millela02","65"
"millele01","1"
"millema01","NULL"
"millema02","0"
"milleno01","58"
"milleor01","43"
"milleot01","35"
"milleot02","49"
"milleox01","3"
"millepa01","0"
"millera01","6"
"millera02","1"
"millera03","28"
"millera04","0"
"millera05","0"
"millere01","0"
"milleri01","66"
"millero01","14"
"millero02","0"
"millero03","0"
"millero04","NULL"
"milleru01","1"
"milleru02","1"
"millest01","7"
"milleto01","18"
"milleto02","2"
"milletr01","0"
"milletr02","1"
"millewa01","5"
"millewa02","80"
"millewa03","0"
"millewa04","7"
"millewh01","0"
"millibi01","5"
"millibo01","1"
"millijo01","75"
"millijo02","1"
"millira01","71"
"millira02","7"
"milliwa01","26"
"millsal01","0"
"millsar01","0"
"millsbi01","0"
"millsbr01","6"
"millsbr02","0"
"millsbu01","85"
"millsch01","27"
"millsdi01","0"
"millsev01","64"
"millsfr01","0"
"millsja01","5"
"millsle01","8"
"millsru01","12"
"millswi01","0"
"millwke01","5"
"milnaal01","11"
"milnebr01","3"
"milneed01","82"
"milnejo01","70"
"milnepe01","5"
"milonto01","1"
"milosmi01","27"
"milstge01","1"
"miltoer01","8"
"miltola01","0"
"mimbsmi01","2"
"minahco01","1"
"minarru01","2"
"minchdo01","81"
"minched01","5"
"minchna01","0"
"minerra01","0"
"minerza01","1"
"minetcr01","0"
"mingost01","0"
"minneda01","6"
"minnepa01","8"
"minnido01","0"
"minorbl01","1"
"minorda01","21"
"minormi01","1"
"minorry01","13"
"minosmi01","119"
"minshji01","0"
"mintogr01","4"
"mintzst01","0"
"minutgi01","0"
"mirabdo01","27"
"mirabpa01","0"
"miranan01","0"
"miranju01","18"
"miranwi01","42"
"mischpa01","0"
"missejo01","28"
"misurmi01","NULL"
"mitchbo01","11"
"mitchbo02","39"
"mitchbo03","48"
"mitchch01","NULL"
"mitchcl01","21"
"mitchcr01","NULL"
"mitchda01","83"
"mitchfr01","16"
"mitchjo01","45"
"mitchjo02","1"
"mitchke01","100"
"mitchke02","21"
"mitchla01","0"
"mitchmi01","83"
"mitchmo01","1"
"mitchpa01","NULL"
"mitchro01","5"
"mitchru01","5"
"mitchwi01","7"
"mitrese01","2"
"mittege01","50"
"mittera01","1"
"mizejo01","137"
"mizelvi01","7"
"mizerjo01","9"
"mizeubi01","0"
"mlickda01","3"
"mmahake01","NULL"
"moateda01","21"
"mockga01","1"
"modakmi01","1"
"moehlbr01","1"
"moellch01","29"
"moellda01","90"
"moellde01","0"
"moelljo01","2"
"moellro01","2"
"moffejo01","17"
"moffesa01","26"
"moffira01","2"
"moforhe01","1"
"mogrige01","7"
"moharge01","0"
"moharjo01","2"
"mohleki01","0"
"mohlemi01","0"
"mohorda01","0"
"mohrdu01","55"
"moisabi01","0"
"mokanjo01","76"
"molefe01","2"
"molesca01","0"
"molinbe01","59"
"molinbo01","48"
"molinga01","0"
"molingu01","1"
"moliniz01","6"
"molinjo01","32"
"molinya01","55"
"molitpa01","136"
"mollefr01","0"
"mollwfr01","43"
"molonri01","0"
"molynvi01","0"
"monacbl01","2"
"monahri01","0"
"monahsh01","17"
"monasca01","1"
"monbobi01","9"
"moncefr01","0"
"monchal01","1"
"mondari01","107"
"mondera01","98"
"moneydo01","88"
"mongesi01","1"
"monrocr01","89"
"monroed01","1"
"monrofr01","1"
"monrojo01","13"
"monrola01","NULL"
"monroza01","2"
"montaed01","37"
"montajo01","0"
"montalu01","18"
"montara01","0"
"montawi01","78"
"monteag01","0"
"monteau01","0"
"montefe01","10"
"monteje01","9"
"montejo01","5"
"montema01","0"
"montemi01","65"
"montere01","26"
"monteri01","0"
"montgal01","4"
"montgbo01","26"
"montgje01","0"
"montgmo01","2"
"montgra01","8"
"montgst01","1"
"montoch01","1"
"montral01","0"
"montzlu01","2"
"monzara01","3"
"monzoda01","13"
"moockjo01","2"
"moodyer01","0"
"moolige01","9"
"moonebi01","NULL"
"mooneji01","4"
"moonle01","0"
"moonwa01","106"
"mooread01","12"
"mooreal01","12"
"moorean01","16"
"moorear01","4"
"mooreba01","3"
"mooreba02","2"
"moorebi01","0"
"moorebi02","7"
"moorebi03","0"
"moorebo01","0"
"moorebo02","3"
"moorebr01","0"
"mooreca01","0"
"moorech01","2"
"moorech02","65"
"moorecy01","2"
"moorede01","13"
"mooredo01","2"
"mooreea01","12"
"mooreed01","106"
"mooreeu01","3"
"moorefe01","1"
"moorega01","2"
"moorege01","0"
"moorege02","2"
"moorege03","91"
"mooreha01","77"
"mooreja01","2"
"mooreje01","10"
"mooreje02","3"
"mooreji01","1"
"mooreji02","18"
"moorejo01","85"
"moorejo02","110"
"mooreju01","41"
"mooreke01","12"
"mooreke02","4"
"moorema01","0"
"mooremi01","0"
"mooremo01","5"
"moorera01","64"
"moorera02","9"
"moorero01","10"
"mooresc01","1"
"mooresc02","8"
"moorete01","92"
"mooreto01","1"
"mooretr01","1"
"moorewh01","4"
"moorewi01","5"
"moorhbo01","2"
"moosebo01","7"
"mootyja01","5"
"moraan01","32"
"moragda01","0"
"moralfr01","1"
"moralje01","70"
"moraljo01","36"
"moraljo02","14"
"moralke01","86"
"moralri01","24"
"moralwi01","1"
"morame01","111"
"moranal01","26"
"moranbi01","8"
"moranbi02","90"
"moranbi03","NULL"
"moranch01","41"
"moranch02","2"
"moranha01","7"
"moranhe01","77"
"moranhi01","1"
"moranmi01","93"
"moranpa01","40"
"moranro01","1"
"moransa01","5"
"morbajo01","14"
"mordemi01","29"
"morefo01","1"
"morehda01","3"
"morehra01","45"
"morehse01","1"
"morejda01","4"
"morelbr01","44"
"morelha01","1"
"morelke01","76"
"morelmi01","60"
"morelra01","0"
"morenan01","NULL"
"morened01","0"
"morenjo01","6"
"morenju01","3"
"morenju02","0"
"morenle01","8"
"morenom01","110"
"morenor01","0"
"moretro01","3"
"moreyda01","0"
"morgabi01","10"
"morgabi02","12"
"morgabo01","61"
"morgach01","50"
"morgacy01","10"
"morgacy02","0"
"morgaed01","122"
"morgaed02","4"
"morgajo01","6"
"morgajo02","122"
"morgake01","0"
"morgami01","2"
"morgany01","61"
"morgapi01","11"
"morgara01","58"
"morgare01","20"
"morgato01","6"
"morgave01","3"
"morhamo01","3"
"moriabi01","1"
"moriaed01","4"
"moriage01","20"
"moriage02","56"
"moriami01","0"
"morilju01","0"
"morlajo01","2"
"morlebi01","0"
"mormaal01","0"
"mormaru01","18"
"morneju01","97"
"morogda01","NULL"
"moronje01","1"
"moronji01","2"
"morrebi01","4"
"morribi01","2"
"morribu01","0"
"morrida01","1"
"morrido01","0"
"morrie01","0"
"morried01","26"
"morried02","8"
"morrifr01","1"
